_id,title,capacity,legal_status,prixMin,coordinates.street,coordinates.postcode,coordinates.deptcode,,coordinates.deptname,coordinates.city,coordinates.phone,coordinates.emailContact,coordinates.gestionnaire,coordinates.website
503,USLD de Tende du Centre hospitalier universitaire de Nice,0,Public,,Avenue Jean-Médecin,06430,06,6,ALPES-MARITIMES,TENDE,04 92 03 44 44,direction-tende@chu-nice.fr,Centre Hospitalier Universitaire de Nice,http://www.chu-nice.fr
689,USLD de l'Hôpital de Cimiez,0,Public,,4 avenue Reine-Victoria CS 9179,06000,06,6,ALPES-MARITIMES,NICE,04 92 03 77 77,,Centre Hospitalier Universitaire de Nice,http://www.chu-nice.fr
641,USLD le Petit-Paris du Centre hospitalier de Grasse,18,Public,,78 boulevard Victor-Hugo BP 97,06130,06,6,ALPES-MARITIMES,GRASSE,04 93 09 51 54,direction.generale@ch-grasse.fr,Centre Hospitalier de Grasse,http://www.ch-grasse.fr
566,USLD les Balcons de la Fontonne,0,Public,,230 avenue de la Fontonne,06600,06,6,ALPES-MARITIMES,ANTIBES,04 97 24 82 82,secretariat.direction@ch-antibes.fr,CH d'Antibes Juan les Pins,http://www.ch-antibes.fr
20565,EHPA - Résidence mutualiste Saint-Antoine,80,Privé non lucratif,1354.8,7 rue de la grange,07200,07,7,ARDECHE,AUBENAS,04 75 93 75 05,residence.aubenas@mutualite-ardeche.fr,Mutualité française Ardèche - Drôme,
20563,EHPA logement-foyer Sainte-Marthe,25,Privé non lucratif,50.94,18 Boulevard Saint-didier,07200,07,7,ARDECHE,AUBENAS,04 75 35 28 20,responsablevsm@st-joseph-aubenas.com,Maison Saint-Joseph,http://www.villa-sainte-marthe.fr/
794,EHPAD - Résidence Le Roussillon,87,Privé non lucratif,1828.8,12 Route du Roussillon,07140,07,7,ARDECHE,LES VANS,04 75 87 83 30,accueil.vans@mutualite-ardeche.fr,Mutualité française Ardèche -  Drôme,http://www.mutualite-francaise-ardeche-drome.fr/
793,EHPAD - Résidence Les Peupliers,116,Privé non lucratif,1778.7,Avenue Paul-Avon,07400,07,7,ARDECHE,LE TEIL,04 75 49 53 00,residence.teil@mutualite-ardeche.fr,Mutualité Française Ardèche - Drôme,
842,EHPAD - Résidence Rochemure,58,Privé non lucratif,1870.5,Route de Lalevade,07380,07,7,ARDECHE,JAUJAC,04 75 89 82 60,residence.jaujac@mutualite-ardeche.fr,Mutualité Française Ardèche-Drôme,http://www.mutualite-francaise-ardeche-drome.fr/annuaire-p11-residence-rochemure-jaujac.html
774,EHPAD - Résidence Val-de-Beaume,55,Public,1813.8,Le village,07110,07,7,ARDECHE,VALGORGE,04 75 87 83 60,administration@ehpad-valgorge.fr,Centre hospitalier des Cévennes-Ardèchoises,http://www.ehpad-valgorge.fr/
791,EHPAD - résidence Lancelot,101,Privé non lucratif,1576.2,6 boulevard Lancelot,07000,07,7,ARDECHE,PRIVAS,04 75 64 22 56,s.feougier@mutualite-ardeche.fr,Mutualité Française Ardèche - Drôme,http://www.mutualite-francaise-ardeche-drome.fr/
782,EHPAD - résidence Sainte-Monique,103,Privé non lucratif,1868.4,3 chemin de Grazza BP 216,07200,07,7,ARDECHE,AUBENAS,04 75 36 54 60,secretstemonique@orange.fr,Association Sainte-Monique,http://www.residencesaintemonique.fr/
824,EHPAD Camous  - Salomon,110,Public,1746.3,Rue principale,07190,07,7,ARDECHE,MARCOLS LES EAUX,04 75 65 62 46,admis@marcols.fr,EHPAD Camous  - Salomon,
771,EHPAD Chalambelle,42,Public,1860.9,62 Grand Rue,07450,07,7,ARDECHE,BURZET,04 75 94 46 08,secretariat@ehpad-burzet.fr,Maison de Retraite de Burzet,
837,EHPAD Korian La Bastide,125,Privé commercial,2636.7,8 chemin des Horts,07700,07,7,ARDECHE,BOURG ST ANDEOL,04 75 54 52 44,,Groupe Korian,https://www.korian.fr/maison-retraite/ehpad-korian-la-bastide-bourg-saint-andeol-07700
799,EHPAD L'Amitié,78,Public,1870.2,8 avenue Ambroise Croisat,07250,07,7,ARDECHE,LE POUZIN,04 75 63 88 11,residence.lamitie@orange-business.fr,CCAS Le Pouzin,
806,EHPAD La Bastide du Mont Vinobre,55,Privé commercial,2160.2999999999997,90 rue des Écoles,07200,07,7,ARDECHE,ST SERNIN,04 75 89 96 40,b.vinobre@philogeris.com,Philogéris Générations,
775,EHPAD La Cerreno,80,Public,1914.3000000000002,Route de Nant,07310,07,7,ARDECHE,ST MARTIN DE VALAMAS,04 75 30 44 33,mr.la.cerreno@wanadoo.fr,EHPAD La Cerreno,
812,EHPAD La Clairière,92,Public,1690.4999999999998,La Lombardière,07430,07,7,ARDECHE,DAVEZIEUX,04 75 33 75 27,ehpad.laclairiere@annonay-agglo.fr,Centre Intercommunal d'Action Sociale,
773,EHPAD La Résidence Yves Perrin,64,Public,1962.9,Route de la Gare,07210,07,7,ARDECHE,CHOMERAC,04 75 65 11 21,contact@mdrchomerac.fr,M.R. Chomerac,http://www.mdrchomerac.fr
770,EHPAD Le Balcon des Alpes,50,Public,1840.8,18 rue de la Fontaine,07520,07,7,ARDECHE,LALOUVESC,04 75 67 81 22,maisonderetraitelalouvesc@orange.fr,Maison de Retraite,
766,EHPAD Le Bosc,103,Public,1725.3,2 Route de Saint Andeol de Vals,07600,07,7,ARDECHE,VALS LES BAINS,04 75 37 89 96,direction@ch-ardeche-meridionale.fr,CH d'ArdeCHe Meridionale,http://www.ch-ardeche-meridionale.fr
751,EHPAD Le Chalendas,24,Privé non lucratif,1632.3,Le Bourg,07110,07,7,ARDECHE,VINEZAC,04 75 36 99 20,ehpad.chalendas@bethanie.fr,Association Bethanie,http://www.bethanie.fr
808,EHPAD Le Charnivet,87,Public,1767.9,8 Rue des Jardins,07200,07,7,ARDECHE,ST PRIVAT,04 75 93 31 25,charnivet.secretariat@orange.fr,CCAS de St Privat,
760,EHPAD Le Montoulon,22,Public,1617.9,Rue du Montoulon,07000,07,7,ARDECHE,PRIVAS,04 75 20 20 00,direction@ch-privas.fr,CH des Vals d'ArdèCHe,
784,EHPAD Le Pré de Long Champ,52,Public,1850.1000000000001,222 Quartier Champ Long,07200,07,7,ARDECHE,VESSEAUX,04 75 93 40 09,contact@champ-long.fr,Centre communal d'action sociale (CCAS),http://www.champ-long.fr/
819,EHPAD Le Rivoly,182,Public,1777.8,,07800,07,7,ARDECHE,LA VOULTE SUR RHONE,04 75 62 40 57,direction@ch-privas.fr,CH des Vals d'ArdèCHe,
785,EHPAD Le Sandron,84,Public,1664.3999999999999,1 Impasse du Sandron,07200,07,7,ARDECHE,UCEL,04 75 37 60 25,info@le-sandron.fr,CCAS d'Ucel,http://www.le-sandron.fr
778,EHPAD Les Charmes,68,Public,2060.3999999999996,365 Rue de l'Enclos,07290,07,7,ARDECHE,SATILLIEU,04 75 34 94 64,contact@ehpadsatillieu.fr,EHPAD Les Charmes,http://www.ehpadsatillieu.fr
753,EHPAD Les Châtaigniers,50,Privé commercial,2164.8000000000002,Le Village,07530,07,7,ARDECHE,ANTRAIGUES SUR VOLANE,04 75 94 05 40,accueil@leschataigniers07.com,SARL les Chataigniers,
828,EHPAD Les Cigalines du Centre hospitalier Claude Dejean,141,Public,1787.1,Rue de l'Hôpital,07170,07,7,ARDECHE,VILLENEUVE DE BERG,04 75 88 80 25,secretariatdedirection@ch-vdb.fr,CH de Villeneuve de Berg,http://www.ch-vdb.fr
772,EHPAD Les Mimosas,66,Public,1632.9,12 rue de la Faysse,07800,07,7,ARDECHE,CHARMES SUR RHONE,04 75 60 80 49,ehpad.mimosas@wanadoo.fr,CCAS Saint-Georges-les-Bains,
769,EHPAD Les Muriers,85,Privé non lucratif,1686.3,Les Mûriers,07190,07,7,ARDECHE,ST SAUVEUR DE MONTAGUT,04 75 66 10 00,anne.jacot@fondationdiaconesses.org,Association Les Muriers,
788,EHPAD Les Myrtilles,83,Public,1597.8,Sibleyras,07190,07,7,ARDECHE,ST PIERREVILLE,04 75 66 61 46,ehpad@les-myrtilles.com,Centre communal d'action sociale (CCAS),http://www.les-myrtilles.com
805,EHPAD Les Opalines,60,Privé commercial,2652.2999999999997,35 Rue Louise Michel,07300,07,7,ARDECHE,TOURNON SUR RHONE,04 75 09 20 00,direction-tournon@lesopalines.fr,SARL Les Opalines,http://www.lesopalines.fr
844,EHPAD Les Opalines Viviers,72,Privé commercial,2627.1,Chemin de Valpeyrouse,07220,07,7,ARDECHE,VIVIERS,04 75 52 81 00,opalines-viviers@lesopalines.fr,SAS Les Opalines Viviers,http://www.lesopalines.fr
796,EHPAD Les Pins,55,Privé non lucratif,1492.8000000000002,Rue Bonnaure,07380,07,7,ARDECHE,LALEVADE D ARDECHE,04 75 38 04 81,ehpad.lepins@orange.fr,Mutualité française Ardèche - Drôme,http://www.mutualite-francaise-ardeche-drome.fr/
848,EHPAD Les Tamaris,95,Privé commercial,3123.3,136 rue Frédéric Mistral,07500,07,7,ARDECHE,GUILHERAND GRANGES,04 75 41 03 11,granges@orpea.net,SA Orpea - Siege Social,
789,EHPAD Les Terrasses de l'Ibie,80,Public,1761.3,76 allée Auguste-Jouret BP 20,07170,07,7,ARDECHE,VILLENEUVE DE BERG,04 75 94 82 87,accueil@lesterrassesdelibie.fr ,CCAS de Villeneuve de Berg,
787,EHPAD Les Tilleuls,50,Public,1709.1,Place de l'Église,07560,07,7,ARDECHE,MONTPEZAT SOUS BAUZON,04 75 94 40 38,secdir@ehpad-lt.fr,CCAS de Montpezat S/Bauzon,
849,EHPAD Les lavandes,82,Privé non lucratif,2049.3000000000002,Avenue de la Résistance,07350,07,7,ARDECHE,CRUAS,04 75 49 62 00,secretariatlavandes@mfrs.fr,Oxance - Mutuelles de France,http://www.oxance.fr/Etablissement-d-Hebergement-pour-Personnes-Agees-D.126.0.html
777,EHPAD Léon Rouveyrol,246,Public,1847.6999999999998,3 avenue de la Gare,07200,07,7,ARDECHE,AUBENAS,04 75 36 10 60,leon.rouveyrol@ch-ardeche-meridionale.fr,CH d'ArdeCHe Meridionale,http://www.ch-ardeche-meridionale.fr
786,EHPAD Marcel Coulet Guilherand-Granges,82,Public,1792.1999999999998,345 Avenue Georges Clémenceau,07500,07,7,ARDECHE,GUILHERAND GRANGES,04 75 44 47 09,ehpad.coulet@orange.fr,CCAS de Guilherand,
779,EHPAD Mon Foyer Annonay,108,Privé non lucratif,1801.5000000000002,8 Rue du Bon Pasteur,07100,07,7,ARDECHE,ANNONAY,04 75 33 43 99,contact@residence-monfoyer.com,Association Mon Foyer,
792,EHPAD Roche de France,88,Privé non lucratif,1613.7,3 Rue Louis Arnaud,07300,07,7,ARDECHE,TOURNON SUR RHONE,04 75 08 34 80,bureau.tournon@mutualite-ardeche.fr,Mutualité Française Ardèche - Drôme,http://www.mutualite-francaise-ardeche-drome.fr/
827,EHPAD Résidence Beauregard,110,Public,1716.6,8 Rue de l'Hôpital,07240,07,7,ARDECHE,VERNOUX EN VIVARAIS,04 75 58 11 43,accueil@beauregard-residence.fr,EHPAD Résidence Beauregard,
810,EHPAD Résidence Le Grand Pré,60,Public,1644.6,Route de Valence,07440,07,7,ARDECHE,ALBOUSSIERE,04 75 58 34 30,residencelegrandpre@orange.fr,Centre intercommunal d'action sociale (CIAS),
813,EHPAD Résidence Le Méridien,134,Public,1746.6,13 Rue du President Millerand,07120,07,7,ARDECHE,RUOMS,04 75 89 80 00,admissions@ehpad.ruomsfr,Centre Communal d'Action Sociale – CCAS,
833,EHPAD Résidence Les Bains,56,Privé commercial,3041.7,14 Avenue du 11 Novembre,07130,07,7,ARDECHE,ST PERAY,04 75 40 30 13,res-stperay@groupecolisee.com,Residence les Bains,
776,EHPAD Résidence Les Pervanches,61,Privé non lucratif,1993.1999999999998,Quartier Notre-Dame,07230,07,7,ARDECHE,LABLACHERE,04 75 36 60 86,Yves.FIGUIERE@fces.fr,Fondation Caisse d'Épargne Solidarité,
795,EHPAD Résidence Les Vergers,46,Privé non lucratif,1982.7,80 rue les Higoux,07330,07,7,ARDECHE,THUEYTS,04 75 36 49 50,residence.thueyts@mutualite-ardeche.fr,Mutualité Française Ardèche - Drôme,http://www.mutualite-francaise-ardeche-drome.fr/
790,EHPAD Résidence Malgazon,95,Public,1687.5,12 Chemin de Hongrie,07130,07,7,ARDECHE,ST PERAY,04 75 40 41 03,malgazon@wanadoo.fr,CCAS de St Peray,
820,EHPAD Résidence des bords du doux,112,Public,1795.1999999999998,5 Avenue du Docteur Elisee Charra,07270,07,7,ARDECHE,LAMASTRE,04 75 06 15 15,direction@hopital-lamastre.fr,CH de Lamastre,http://www.hopital-lamastre.fr
783,EHPAD Résidence du Lac,53,Public,1547.7,Le village,07470,07,7,ARDECHE,LE LAC D ISSARLES,04 66 46 21 70,residencelac@hotmail.fr,Commune du Lac-d'Issarles,
752,EHPAD Saint-Joseph,138,Privé non lucratif,2022.6000000000001,46 faubourg Jean Mathon BP 219,07200,07,7,ARDECHE,AUBENAS,04 75 89 79 50,assistante@st-joseph-aubenas.com,Maison Saint- Joseph,
841,EHPAD Saint-Joseph,63,Public,1488.9,Rue de la Laoune,07470,07,7,ARDECHE,COUCOURON,04 66 46 18 19,mdr-saintjoseph@orange.fr,Centre Communal d'Action Sociale – CCAS,
756,EHPAD Sainte-Marie,80,Privé non lucratif,2043.6000000000001,38 avenue Notre-Dame,07700,07,7,ARDECHE,BOURG ST ANDEOL,04 75 54 40 78,mdrstemarie@orange.fr,Association St Régis,
830,EHPAD de Moze,80,Privé non lucratif,1655.9999999999998,1 Rue du Docteur Tourasse,07320,07,7,ARDECHE,ST AGREVE,04 75 30 39 00,ch.st.agreve@wanadoo.fr,Association de Moze,
825,EHPAD de Serrières,69,Public,1668.6,25 avenue Helvetia,07340,07,7,ARDECHE,SERRIERES,04 75 69 42 00,hl.sur.rhone.serrieres@wanadoo.fr,CH de Serrières,
817,EHPAD de l'Hôpital de Bourg Saint-Andeol,102,Public,2016,Rue Paul-Semard,07700,07,7,ARDECHE,BOURG ST ANDEOL,04 75 54 50 61,direction@hi-bsav.fr,CHI Bourg St Andéol Viviers,
797,EHPAD de l'Hôpital de Saint-Félicien,107,Public,1809.0000000000002,2 Rue du Pont Vieux,07410,07,7,ARDECHE,ST FELICIEN,04 75 06 02 00,accueil@hopitalstfelicien.fr,CH de St Félicien,
814,EHPAD de l'Hôpital de Tournon,144,Public,1747.8000000000002,50 rue des Alpes BP 63,07300,07,7,ARDECHE,TOURNON SUR RHONE,04 75 07 75 07,direction@ch-tournon.fr,CH de Tournon,
826,EHPAD de l'Hôpital de Vallon-Pont-d'Arc,110,Public,1729.8000000000002,Rue Louis-Claron,07150,07,7,ARDECHE,VALLON PONT D ARC,04 75 88 42 50,contact@ch-vallon.fr,CH de Vallon Pont d'Arc,
829,EHPAD de l'Hôpital de Viviers,95,Public,1897.2,Rue du Chemin Neuf,07220,07,7,ARDECHE,VIVIERS,04 75 54 50 61,direction@hi-bsav.fr,Centre hospitalier Bourg Saint Andéol,http://www.hi-bsav.fr/services-soins/ehpad-viviers
822,EHPAD de l'Hôpital du Cheylard,99,Public,1556.4,1 rue Fernand-Lafont,07160,07,7,ARDECHE,LE CHEYLARD,04 75 29 86 00,hopital.local.adm@hl-lecheylard.fr,Centre hospitalier du Cheylard,https://www.ch-lecheylard.fr/index.php/2-uncategorised/2-informations
818,EHPAD de l'hôpital de Joyeuse,122,Public,2076.9,Rue du Docteur Pialat,07260,07,7,ARDECHE,JOYEUSE,04 75 39 97 30,accueil@ch-joyeuse.fr,Centre Hospitalier des Cévennes Ardéchoises,
823,EHPAD du Centre hospitalier Léopold Ollier,151,Public,2079,Le Plot du Puech LE PLOT DU PUECH,07140,07,7,ARDECHE,CHAMBONAS,04 75 37 80 00,accueil-chambonas@ch-ca.fr,Centre hospitalier Léopold Ollier,http://www.ch-ca.fr/
821,EHPAD du Centre hospitalier Rocher l'argentière,186,Public,1689.3000000000002,La Madeleine,07110,07,7,ARDECHE,LARGENTIERE,04 75 35 83 00,direction@ch-rl.fr,CHI de Rocher l'Argentière,
815,EHPAD du Centre hospitalier d'Annonay,200,Public,1840.5,8 rue du Bon Pasteur,07100,07,7,ARDECHE,ANNONAY,04 75 67 35 68,direction@ch-annonay.fr,Centre hospitalier Ardèche Nord,
20543,Logement - foyer Jean-Hélène,22,Privé non lucratif,38.22,160 Rue Herve Joncour,07170,07,7,ARDECHE,LAVILLEDIEU,04 75 94 20 23,foyerjeanhelene@mfrs.fr,Oxance - Mutuelles de France,http://www.reseausantemutuellesdefrance.fr/
20547,MAPA La rosée du pré,23,Public,34.82,104 impasse du Pré Cussinel le grand chemin,07100,07,7,ARDECHE,ROIFFIEUX,    ,roseedupre@wanadoo.fr,Centre Intercommunal d'Action Sociale,
20545,MAPA Les cerisiers,26,Public,35.369999999999997,124 chemin des epalas,07100,07,7,ARDECHE,BOULIEU LES ANNONAY,    ,mapa.boulieu@annonay-agglo.fr,Centre Intercommunal d'Action Sociale,
20569,MAPA Les trois soleils,10,Public,21.7,Rue quartier des 3 soleils,07690,07,7,ARDECHE,VILLEVOCANCE,04 75 34 73 12,villevocance@annonay-agglo.fr,Centre Intercommunal d'Action Sociale,
20577,MARPA La Vivance,20,Privé non lucratif,1165.28,50 impasse Lachaux,07410,07,7,ARDECHE,ST FELICIEN,04 75 06 12 76,marpa7@wanadoo.fr,Mutualité Sociale Agricole,http://www.marpa.fr/annuaires/fiche-marpa/?tx_marpa[marpaUid]=25&cHash=5512738eb2b3f8712893a8e5367e5af5
781,Maison de retraite Protestante Montalivet,85,Privé non lucratif,1814.4,17 Chemin de la Muette,07100,07,7,ARDECHE,ANNONAY,04 75 33 42 64,mdr.montalivet@wanadoo.fr,Association Bienfaisance Protestants,
780,Maison de retraite Saint-Joseph à Varagnes,72,Privé non lucratif,1988.1,51 chemin de la Convalescence BP 30055,07100,07,7,ARDECHE,ANNONAY,04 75 32 42 32,ehpadstjo@orange.fr,Association de la Maison de Retraite,
20575,Résidence Les Terrasses de L'Eyrieux,16,Privé non lucratif,1268.7,Place de l'Eglise,07360,07,7,ARDECHE,LES OLLIERES SUR EYRIEUX,04 75 66 31 62,residence.ollieres@mutualite-ardeche.fr,Mutualité Française Ardèche - Drôme,http://www.mutualite-francaise-ardeche-drome.fr/
20567,Résidence Les jardins d'Helvie,15,Privé non lucratif,1079.0999999999999,quartier le clos,07400,07,7,ARDECHE,ALBA LA ROMAINE,04 75 00 80 00,residence.alba@mutualite-ardeche.fr,Mutualité Française Ardèche - Drôme,
20561,Résidence de l'Europe,202,Public,16.73,38 avenue de l'Europe,07100,07,7,ARDECHE,ANNONAY,04 75 33 07 37,europe@cc-bassin-annonay.fr,Centre Intercommunal d'Action Sociale,
20571,Résidence du val d'Ardèche,48,Public,1130.0999999999999,3 rue Jean-Moulin,07200,07,7,ARDECHE,LABEGUDE,04 75 37 68 72,ccas.resid-val-ardeche@wanadoo.fr,CCAS Labegude,http://www.labegude.fr
832,USLD du Centre hospitalier Claude Dejean,0,Public,,Rue de l'Hôpital BP 34,07170,07,7,ARDECHE,VILLENEUVE DE BERG,04 75 88 80 25,secretariatdedirection@ch-vdb.fr,CH de Villeneuve de Berg,http://www.ch-vdb.fr
816,USLD le Montoulon,0,Public,,Boulevard du Montoulon,07000,07,7,ARDECHE,PRIVAS,04 75 20 21 00,direction@ch-privas.fr,CH des Vals d'ArdèCHe,
89668,Accueil de jour Relais Pass'Age,10,Privé non lucratif,,20 rue du Général de Gaulle,08700,08,8,ARDENNES,NOUZONVILLE,06 34 01 00 40,adj-nouzonville@utrca.fr,Mutualité française Champagne-Ardenne - SSAM,
949,Centre de santé Manchester Service de long séjour,0,Public,,Rue Savigny-Pré,08000,08,8,ARDENNES,CHARLEVILLE MEZIERES,03 24 57 44 74,,CH de CHarleville Mezieres,
21533,Domicile Collectif Les Voyelles,14,Privé non lucratif,1233,2 Rue Jean Baptiste Clement,08000,08,8,ARDENNES,CHARLEVILLE MEZIERES,03 24 33 60 66,contact@adapah08.asso.fr,ADAPAH,http://www.residencelesvoyelles.fr
981,EHPAD Docteur l'Hoste,48,Privé commercial,2090.9999999999995,33 avenue Jean-Jaurès,08000,08,8,ARDENNES,VILLERS SEMEUSE,03 24 55 09 00,docteurlhoste@orpea.net,SA Orpea - Siege Social,http://www.orpea.com/maison-de-retraite-docteur-l-hoste-villers-semeuse-08
868,EHPAD Flamanville,40,Public,2000.4,24 rue Flamanville,08140,08,8,ARDENNES,BAZEILLES,03 24 27 18 68,mr.flamanville@wanadoo.fr,EHPAD Flamanville,http://www.ehpadbazeilles.com
878,EHPAD Geneviève-de-Gaulle Anthonioz,124,Public,1818,Rue Latecoère,08300,08,8,ARDENNES,RETHEL,03 24 38 66 65,direction@ch-ghsa.fr,Groupe Hospitalier Sud Ardennes,
963,EHPAD Jean Jaurès,69,Public,1928.4,24 Avenue Jean Jaurès,08000,08,8,ARDENNES,CHARLEVILLE MEZIERES,03 24 33 96 20,clarue@ch-charleville-mezieres.fr,CH de CHarleville Mezieres,
871,EHPAD L'Abbaye,78,Public,2139,Place de l'Abbaye,08210,08,8,ARDENNES,MOUZON,03 24 26 11 23,maison-retraiteabbaye@wanadoo.fr,Maison de Retraite,
966,EHPAD La Petite Venise,57,Public,,2 avenue du Général-Margueritte,08200,08,8,ARDENNES,SEDAN,03 24 22 80 08,direction@ch-sedan.fr,Centre Hospitalier de Sedan,http://www.ch-sedan.fr
879,EHPAD La Résidence,64,Public,1928.4,13 rue Jean-Mermoz,08000,08,8,ARDENNES,CHARLEVILLE MEZIERES,03 24 33 20 36,ijoly@ch-charleville-mezieres.fr,Centre hospitalier de Charleville Mezieres,http://www.ch-charleville-mezieres.fr
975,EHPAD La maison du Pays de Liart,66,Privé commercial,2228.1,Rue Labecq,08290,08,8,ARDENNES,LIART,03 24 55 08 20,contact@residence-liart.com,SAS Maison du Pays de Liart,http://www.mdp-liart.fr
950,EHPAD Le Pré du Sart,65,Privé non lucratif,2069.7000000000003,28 rue Léon Blum,08000,08,8,ARDENNES,CHARLEVILLE MEZIERES,03 24 37 22 42,ehpadpredusart@utrca.fr,Mutualité Française de la Champagne-Ardenne - SSAM,https://www.servicesetsantemutualistes.fr/-Residence-Le-Pre-du-Sart28-rue-Leon-Blum-08000-Charleville-Mezieres-
876,EHPAD Les Résidences Saint-Antoine,74,Privé non lucratif,1948.7999999999997,15 Les Hauts Buttes BP 17,08800,08,8,ARDENNES,MONTHERME,03 24 53 00 62,ehpad.hauts-buttes@croix-rouge.fr,Croix-Rouge française,https://pourvous.croix-rouge.fr/etablissement-d-hebergement-pour-personnes-agees-dependantes-saint-antoine
951,EHPAD Les Tilleuls,186,Public,1772.9999999999998,12 rue Henrionnet,08400,08,8,ARDENNES,VOUZIERS,03 24 30 71 00,direction@ch-ghsa.fr,Groupe hospitalier Sud Ardennes,
869,EHPAD Les Vignes,98,Public,1812.6000000000001,1 rue Morteau,08360,08,8,ARDENNES,CHATEAU PORCIEN,03 24 72 80 42,accueil.lesvignes@ehpad-ardennes.fr,EHPAD Les Vignes,
873,EHPAD Linard,72,Public,1795.5,2 place d'Armes,08190,08,8,ARDENNES,ST GERMAINMONT,03 24 72 51 31,accueil.lesvignes@ehpad-ardennes.fr,EHPAD  Linard,
882,EHPAD Léon Braconnier,64,Privé commercial,2176.2000000000003,291 avenue Albert-Camus,08500,08,8,ARDENNES,REVIN,03 24 42 68 00,secretariatbraconnier@orange.fr,Orpea,http://www.orpea.com/maison-de-retraite-leon-braconnier-revin--08
875,EHPAD Marie Blaise,63,Privé non lucratif,1786.8000000000002,7 rue Jean-Bertrand,08380,08,8,ARDENNES,SIGNY LE PETIT,03 24 53 51 41,marieblaise08380@hotmail.com,EHPAD Marie-Blaise,
877,EHPAD Patrice Groff,85,Privé commercial,2902.7999999999997,Rue de Montherme,08000,08,8,ARDENNES,CHARLEVILLE MEZIERES,03 24 58 50 00,charleville@orpea.net,SA Orpea - Siege Social,http://www.orpea.com/maison-de-retraite-patrice-groff-charleville-mezieres-08
969,EHPAD Résidence Ducale,79,Privé commercial,2536.5,7 Rue des Aliziers,08000,08,8,ARDENNES,VILLERS SEMEUSE,03 24 35 78 85,ducale-villers@domusvi.com,SARL Residalya Villers Semeuse,https://www.domusvi.com/maisons-de-retraite/residence-ducale-villers-semeuse-3344157
973,EHPAD Résidence Orpea,90,Privé commercial,2525.4,Avenue Charles-de-Gaulle,08400,08,8,ARDENNES,VOUZIERS,03 24 71 36 60,vouziers@orpea.net,SA Orpea - Siege Social,http://www.orpea.com/maison-de-retraite-la-demoiselle-vouziers-08
